"avgprice","Date","minprice","Stores"
"4790.8892857142855","2019-12-02","3750.0",""
"4790.863571428571","2019-12-03","3750.0",""
"4826.5778571428582","2019-12-04","3750.0",""
"4823.8871428571429","2019-12-06","3750.0",""
"4838.1728571428566","2019-12-09","3750.0",""
"4650.244285714286","2019-12-11","3750.0",""
"4650.3157142857144","2019-12-12","3750.0",""
"4650.0542857142855","2019-12-13","3750.0",""
"4599.2621428571429","2019-12-14","3998.99",""
"4599.1907142857144","2019-12-16","3998.99",""
"4597.5478571428575","2019-12-17","3998.99",""
"4806.3328571428574","2019-12-18","3998.99",""
"4607.8721428571425","2019-12-19","3998.99",""
"4802.3721428571434","2019-12-20","3998.99",""
"4802.3471428571429","2019-12-21","3998.99",""
"4802.204285714286","2019-12-24","3998.99",""
"4807.3907142857142","2019-12-27","3998.99",""
"4802.2428571428563","2019-12-28","3998.99",""
"4802.0821428571426","2019-12-30","3998.99",""
"4791.2642857142855","2019-12-31","3998.99",""
"4791.3150000000005","2020-01-02","3998.99",""
"4763.1014285714282","2020-01-03","3699.9",""
"4730.53","2020-01-04","3665.99",""
"4730.3871428571429","2020-01-06","3663.99",""
"4727.8871428571429","2020-01-07","3628.99",""
"4837.5835714285713","2020-01-08","3800.0",""
"4766.3546666666662","2020-01-13","3742.12",""
"4719.6873333333333","2020-01-16","3099.99",""
"4766.3546666666671","2020-01-17","3742.12",""
"4719.6873333333333","2020-01-18","3099.99",""
"4717.2373333333335","2020-01-19","3099.99",""
"4717.2166666666662","2020-01-21","3099.99",""
"4766.262","2020-01-22","3741.73",""
"4753.0239999999994","2020-01-23","3723.16",""
"4753.0446666666667","2020-01-27","3723.47",""
"4739.778","2020-01-29","3600.0",""
"4739.721333333333","2020-02-01","3600.0",""
"4681.7880000000005","2020-02-11","3600.0",""
"4683.7859999999991","2020-02-12","3600.0",""
"4462.7233333333334","2020-02-13","750.0",""
"4605.5733333333337","2020-02-14","3717.99",""
"4393.7733333333335","2020-02-17","3718.99",""
"4443.6393333333335","2020-02-18","3722.99",""
"4444.106","2020-02-19","3725.99",""
"4533.282666666667","2020-02-20","3725.99",""
"4535.4833333333336","2020-02-21","3728.99",""
"4441.4826666666668","2020-02-22","3449.99",""
"4355.8393333333333","2020-02-23","3449.99",""
"4442.7413333333334","2020-02-24","3449.99",""
"4590.2313333333332","2020-02-26","3449.99",""
"4552.8313333333335","2020-02-27","3449.99",""
"4546.898","2020-02-28","3449.99",""
"4524.972","2020-02-29","3349.99",""
"4307.5186666666668","2020-03-02","3349.99",""
"4300.9993333333332","2020-03-03","3349.99",""
"4298.4659999999994","2020-03-04","3349.99",""
"4295.018","2020-03-05","3349.99",""
"4338.9513333333334","2020-03-06","3349.99",""
"4339.218","2020-03-07","3349.99",""
"4366.684666666667","2020-03-10","3349.99",""
"4366.618","2020-03-11","3349.99",""
"4366.8846666666668","2020-03-12","3349.99",""
"4370.0746666666664","2020-03-13","3349.99",""
"4323.2080000000005","2020-03-14","3349.99",""
"4275.6253333333334","2020-03-17","3349.99",""
"4278.0920000000006","2020-03-18","3349.99",""
"4325.692","2020-03-19","3349.99",""
"4325.7586666666666","2020-03-20","3349.99",""
"4319.0926666666664","2020-03-22","3250.0",""
"4318.626","2020-03-26","3250.0",""
"4318.426","2020-03-28","3250.0",""
"4318.226","2020-03-30","3250.0",""
"4314.5593333333336","2020-04-01","3250.0",""
"4314.492666666667","2020-04-03","3250.0",""
"4323.0926666666664","2020-04-07","3250.0",""
"4323.2926666666663","2020-04-08","3250.0",""
"4324.626","2020-04-09","3250.0",""
"4323.0926666666664","2020-04-10","3250.0",""
"4323.1593333333331","2020-04-14","3250.0",""
"4323.3593333333329","2020-04-15","3250.0",""
"4324.626","2020-04-16","3250.0",""
"4411.0933333333342","2020-04-22","3250.0",""
"4445.1600000000008","2020-05-02","3498.99",""
"4414.426","2020-05-07","3299.99",""
"4421.0926666666664","2020-05-15","3399.99",""
"4421.0926666666664","2020-05-25","3399.99",""
"4421.0926666666664","2020-05-26","3399.99",""
"4421.0926666666664","2020-06-02","3399.99",""
"4421.0926666666664","2020-06-07","3399.99",""
"4404.426","2020-06-16","3149.99",""
"4411.0933333333342","2020-06-19","3250.0",""
"4445.7593333333334","2020-06-23","3498.99",""
